caso_id,caso,departamento,tipo,n_meses,n_apariciones,es_socioambiental,menciona_mineria
2169,"En julio del 2005, dirigentes de rondas campesinas reunidos en el Encuentro de Rondas de Ayapata, cuestionaron la labor de acompañamiento y coordinación del Subprefecto, Alberto Quiñónez Huaraca, autoridad que fue propuesta por las rondas hace dos años para su nombramiento ante la Prefectura. Se señala que han solicitado su cambio al Prefecto, pero no obtuvieron respuesta. En el Encuentro de Rondas de Usicayos, realizado en septiembre del 2005, volvieron a tratar el problema. Realizaron una movilización en Macusani al día siguiente del encuentro. El Subprefecto se comprometió a presentar su renuncia; sin embargo no cumplió",Puno,,1,1,0,0
1155,"El 20 de Mayo de 2003, cuatro regidores solicitaron la vacancia de la Alcaldesa alegando incompetencia e incapacidad en la administración municipal (Rompimiento de las Relaciones Humanas Institucionales, Malversación de Fondos, Venta de lotes sin acuerdo del Consejo, Adulteración del libro de Actas de la Municipalidad (Acta de Sesión N° 011-de fecha 07-04-03), No respeto de acuerdos del Consejo, entre otros). El 2 de octubre se formalizó su cese por Resolución de Alcaldía Nº684-2003-MPCH. La alcaldesa interpone una acción de amparo. El 5 de enero de 2006 el Juzgado Mixto de Chepen repuso el cargo de la alcaldesa",La Libertad,,13,13,0,0
1156,"Mecanismos de solución de conflictos. En lo que va del año se han resuelto tres conflictos. Los mecanismos de solución empleados se explican en este cuadro: Mecanismo de solución empleado Nº % Renovación de autoridades (revocatorias, vacancia, renovación o designación de funcionarios) 67% Resoluciones administrativas o jurisdiccionales 33% TOTAL 100% 5 Locales municipales cerrados en los distritos de Arapa (Azángaro, Puno), Leoncio Prado (Lucanas, Ayacucho), Mollepata (La Libertad), y Manseriche (Alto Amazonas, Loreto); parcialmente cerrados en los distritos de Pulán (Santa Cruz, Cajamarca) y Pebas (Mariscal Ramón Castilla, Loreto). DESCRIPCIÓN DE LOS CONFLICTOS 6",La Libertad,,5,5,0,0
1680,"Desde el año 2003 se producen enfrentamientos entre Arequipa y Moquegua por el uso de las aguas de la Represa Pasto Grande, debido a que el caudal del agua disminuye en la época de estiaje (de octubre a enero). Mediante Resolución Ministerial Nº 745-2005-AG del 20 de septiembre del 2005 se resolvió aprobar la delimitación del ámbito jurisdiccional del Distrito de Riego Tambo-Alto y de sus Subdistritos de Riego Tambo y Alto Tambo, estableciéndose como sedes de funcionamiento de los Subdistritos de Riego de: Tambo: La Curva en Arequipa y Alto Tambo: Omate en Moquegua. Así mismo, se estableció como sede de funcionamiento de la Administración Técnica del Distrito de Riego Tambo-Alto Tambo el distrito de la Curva, provincia de Islay, Arequipa. Mediante Resolución Ministerial Nº 758-2005-AG del 22 de septiembre del 2005 se resolvió aprobar la delimitación del ámbito jurisdiccional del Distrito de Riego de Moquegua estableciéndose como su sede de funcionamiento Moquegua. Mediante Resolución Ministerial Nº 0036-2006-AG del 16 de enero del 2006 se resolvió: Conformar una Comisión Técnica encargada de revisar la delimitación del Distrito de Riego Tambo-Alto Tambo y de sus Subdistritos de Riego Tambo y Alto Tambo, la cual debe recomendar la ratificación o modificación de dichas delimitaciones, en un plazo de 60 días calendarios de constituida (se debió constituir a los 10 días hábiles de publicada esta Resolución). Dicha Comisión estará conformada por un representante del Ministerio de Agricultura, quien la presidirá, Intendencia de Recursos Hídricos, Gobierno Regional de Arequipa, Gobierno Regional de Moquegua, juntas de Usuarios de Tambo, Ensenada-Mejía-Mollendo y Punta de Bombón, Juntas de Usuarios de Moquegua y Torata, Juntas de Usuarios de Puquina, La Capilla y Omate, Suspender los efectos de las Resoluciones Ministeriales Nros. 745-2005-AG y 758-2005-AG a la espera de las recomendaciones de la comisión técnica. Al considerar los pobladores moqueguanos que esta última norma contraviene los intereses de Moquegua se programó un paro para los días 22 y 23 de febrero del 2006. El paro de 48 horas fue convocado por una comisión conformada por el Frente agrario cuyo representante es el señor Alex Sosa Ocampo, la Junta de Usuarios del Distrito de Riego de Moquegua, representada por Juan Rodríguez Linares y el Frente Amplio de Defensa de los intereses de Moquegua, representado por Natalia Pilco .",Moquegua,,13,13,0,1
2170,"Cuando los comisionados de la OD-Puno se acercaron a la oficina regional de la Contraloría, el jefe de la oficina indicó que ya tenía conocimiento de la denuncia hecha en Lima, pero que dicho trabajo de auditoria requería que el Municipio recobrase su actividad normal. El jefe de la oficina expreso su preocupación frente a esto puesto que esa condición haría que el inicio de la auditoría se retrasara, lo cual podría fastidiar a la población que ya se encontraba en pie de lucha. Se programó, entonces, una asamblea para el día domingo dos de abril en la que se tomarían decisiones al respecto",Puno,,4,4,0,0
2666,"El pasado lunes 27 de marzo de 2006, la OD-Ancash tomó conocimiento, a través de los medios de comunicación, que la UGEL Mariscal Luzuriaga había sido tomada por miembros del SUTEP Piscobamba, quienes reclamaban por actos de corrupción al interior de esta institución y exigían la presencia de representantes de la Dirección Regional de Educación de Ancash (DREA). Ese mismo día personal de la OD-Ancash se contactó con el Secretario General del SUTEP Piscobamba, quien confirmó la noticia difundida por los medios de comunicación y quien manifestó que esta medida se adoptó por las constantes irregularidades cometidas en concursos de docentes, así como por los malos tratos que recibían de parte de los funcionarios de la UGEL Mariscal Luzuriaga. Por todo ello, solicitaban la presencia de una comisión investigadora de la DREA. Frente a todo ello, el personal de la OD-Ancash realizó coordinaciones con el Director de DREA quien lejos de prestar la atención al caso, manifestó que la situación se debía a un tema político y que por esa razón no se había hecho nada al respecto. Ante la negativa del Director de la DREA de enviar una comisión hasta el lugar, el pasado miércoles 28 comisionados de la OD-Ancash se trasladaron hasta la provincia de Mariscal Luzuriaga (Piscobamba) para tratar de intermediar con los docentes. El 30 de marzo de 2006, en reunión sostenida en la plaza de armas de Piscobamba, donde estuvieron presentes el Alcalde, Ministerio Público, PNP, El Consejero Regional de la provincia, docentes de Mariscal Luzuriaga, Secretario del SUTEP Ancash, hicieron llegar a esta oficina una serie de documentos que fundamentarían las quejas del Magisterio contra los funcionarios de la UGEL, con lo que la Defensoría del Pueblo se comprometió a tramitar la queja sin perder de vista sus competencias. Finalmente, se recordó a los docentes que la toma de locales públicos constituye un hecho delictivo, por lo que se les exhortó a dejar las instalaciones de la UGEL, para ello solicitaron que la DREA designe a otro Director de UGEL, quien ya ha sido designado y al que, según la información obtenida, el día 03 de abril de 2006 se le estaría haciendo entrega de cargo. A la fecha los y las docentes del SUTEP Piscobamba han depuesto su medida de fuerza",Áncash,,1,1,0,0
1495,"El día 26 de febrero de 2006 la población de Datem del Marañón liderada por el FREDESAM se reunió con el fin de analizar algunos de sus problemas, entre ellos la designación del Gerente de la Sub Región de Desarrollo Marañón – San Lorenzo, Waldo Olórtegui Ramírez. Se concluyó que las designaciones arbitrarias en cargos de confianza no han contribuido al desarrollo de su pueblo. Por ello, se eligió al ciudadano Nicke Peña Soria para que ocupe dicho cargo rechazando la designación del señor Olórtegui Ramírez. Propuesta que ha sido enviada con fecha 27 de febrero al Presidente Regional de Loreto, Robinson Rivadeneyra Reátegui, anticipándole de que si hasta el 03 de marzo no emitía la Resolución de Designación del nuevo Gerente tomarían las medidas pertinentes. No hubo respuesta positiva",Loreto,,11,11,0,0
2667,"El pasado 9 de abril de 2006, por efecto de las fuertes lluvias en la región, el canal de Pacarenca ubicado en la parte alta del Centro Poblado de Racrachaca, ocasionó el deslizamiento de un huayco, lo que originó la destrucción de aproximadamente 40 viviendas y pérdida de enseres del hogar. El día 11 de abril, personal de Hidrandina (4 ingenieros) entre ellos el Jefe de la Unidad de Negocios de Huaraz, se constituyeron a la zona para verificar los daños ocasionados en su canal, sin que la empresa averigüe los daños ocasionados en la población de Racrachaca, lo que motivó que estos retuvieran al personal de Hidrandina en la comunidad y en señal de protesta se requiera la presencia de funcionarios de alto nivel para que se responsabilicen de los daños ocasionados en las viviendas. El mismo martes 11 de abril se constituyó en horas de la noche personal de la Defensoría del Pueblo a fin de tomar conocimiento de la situación y procurar alguna solución pacífica, como la liberación del personal de Hidrandina. En la mañana del 12 de abril se sostuvo una reunión con la",Áncash,,1,1,0,0
21,"La población ha interpuesto reclamos debido a la falta de autonomía que tiene la Oficina de Coordinación de educación (OCED – Imacita), debido a la influencia de la Unidad de Gestión Educativa de Bagua, que ejerce competencia en Imaza, en la toma de decisiones. La OCED habría dispuesto la contratación de un docente no titulado para el nivel secundario en el distrito de Imaza, dicho contrato fue anulado por UGE. Exigen que se respete al docente propuesto en Imaza",Amazonas,,8,8,0,0
22,"Se conformó una comisión con el GR, Dirección de Educación, Dirección de Salud, Dirección de Transportes y DP",Amazonas,,2,2,0,0
238,"El día 15, Alcaldes, dirigentes gremiales y pobladores de Arequipa participaron en una movilización de protesta contra la minera Cerro Verde. Los manifestantes reclaman que la empresa pague el impuesto a la renta y se derogue el beneficio tributario de reinversión de utilidades el cual le permite reinvertir un porcentaje de sus utilidades libre de impuestos. Ante el anuncio de más movilizaciones, la empresa manifestó su disposición de adelantar el pago del canon minero si es que el Ministerio de Energía y Minas se lo solicita. El día 23, en la sesión de la Comisión Pro Inversión del Congreso, se instaló una mesa de diálogo entre representantes de la empresa y autoridades del Ejecutivo y Legislativo. El día 26, la Asociación de Alcaldes acordó suspender el paro programado para el día 27 luego de la formación de una mesa de diálogo entre representantes de la empresa y las autoridades locales. Últimos acontecimientos: No hay información adicional",Arequipa,,3,3,0,1
599,"Los pobladores han expresado su desconfianza en la imparcialidad y transparencia de los monitoreos y fiscalizaciones hechas y del escaso conocimiento de los resultados que tienen hasta la fecha. El 20 de abril en la DP se reunieron representantes del MEM, representantes del caserío y de la DP para tratar los siguientes temas: disconformidad con el proyecto de expansión minera de Yanacocha Oeste, ya que no se ha cumplido con lo ofrecido por la empresa (construcción de obras de electrificación, agua potable, carretera, reforestación, entre otros, a favor de la comunidad), que fueron ofrecidas por la minera ya que los caseríos Quishuar Corral - San José y el CP Rio Grande habían sido afectados directamente con la explotación minera. Además, el MEM y la DP se comprometieron a mantener los canales de dialogo para llegar a un mejor entendimiento con la población y la empresa minera. El día 9, en el C.E. 821432 de Quishuar Corral se reunieron representantes de la empresa minera, la asociación de pobladores Quishuar Corral y autoridades del caserío para tratar los avances en el cumplimiento de los ofrecimientos de la empresa, según actas suscritas por ambas partes. En esta reunión se formaron comisiones para realizar gestiones ante las entidades competentes y agilizar el cumplimiento de las promesas efectuadas por la empresa minera en electrificación, construcción de posta médica y el centro educativo para la comunidad de San José. Últimos acontecimientos. El día 13 de junio se llevó a cabo una reunión con los pobladores, los representantes de la minera Yanacocha y la DP, en la cual se informó sobre los requisitos y trámites que tenían que realizarse para la construcción de la posta medica y los avances en las gestiones para la electrificación, agua potable, reforestación y créditos autogestionarios a favor de los pobladores de la localidades antes mencionadas. El día 26, se tiene programada una reunión en la DP para realizar una evaluación del cumplimiento de ofrecimientos de la empresa",Cajamarca,,10,10,0,1
